admissions,mean_length_stay,year,diagnosis_code,description,chapter,category
4.0,,2021,B79,Trichuriasis,B,Infectious diseases
6.0,,2022,B79,Trichuriasis,B,Infectious diseases
6.0,,2023,B79,Trichuriasis,B,Infectious diseases
234.0,2.7,1998,B80,Enterobiasis,B,Infectious diseases
212.0,2.9,1999,B80,Enterobiasis,B,Infectious diseases
179.0,2.9,2000,B80,Enterobiasis,B,Infectious diseases
168.0,2.4,2001,B80,Enterobiasis,B,Infectious diseases
163.0,2.6,2002,B80,Enterobiasis,B,Infectious diseases
173.0,3.0,2003,B80,Enterobiasis,B,Infectious diseases
214.0,2.6,2004,B80,Enterobiasis,B,Infectious diseases
239.0,2.4,2005,B80,Enterobiasis,B,Infectious diseases
226.0,2.3,2006,B80,Enterobiasis,B,Infectious diseases
231.0,2.2,2007,B80,Enterobiasis,B,Infectious diseases
300.0,2.2,2008,B80,Enterobiasis,B,Infectious diseases
274.0,2.2,2009,B80,Enterobiasis,B,Infectious diseases
299.0,1.9,2010,B80,Enterobiasis,B,Infectious diseases
350.0,2.0,2011,B80,Enterobiasis,B,Infectious diseases
435.0,1.8,2012,B80,Enterobiasis,B,Infectious diseases
368.0,1.8,2013,B80,Enterobiasis,B,Infectious diseases
403.0,2.0,2014,B80,Enterobiasis,B,Infectious diseases
421.0,2.0,2015,B80,Enterobiasis,B,Infectious diseases
466.0,2.0,2016,B80,Enterobiasis,B,Infectious diseases
465.0,2.0,2017,B80,Enterobiasis,B,Infectious diseases
541.0,2.0,2018,B80,Enterobiasis,B,Infectious diseases
507.0,2.0,2019,B80,Enterobiasis,B,Infectious diseases
292.0,1.0,2020,B80,Enterobiasis,B,Infectious diseases
345.0,2.0,2021,B80,Enterobiasis,B,Infectious diseases
326.0,1.3,2022,B80,Enterobiasis,B,Infectious diseases
335.0,1.0,2023,B80,Enterobiasis,B,Infectious diseases
3.0,3.0,1999,B81,Other intestinal helminthiasesnot elsewhere classified,B,Infectious diseases
2.0,2.5,2000,B81,Other intestinal helminthiasesnot elsewhere classified,B,Infectious diseases
2.0,3.5,2001,B81,Other intestinal helminthiasesnot elsewhere classifie,B,Infectious diseases
2.0,1.0,2003,B81,Other intestinal helminthiases NEC,B,Infectious diseases
0.0,0.0,2004,B81,Other intestinal helminthiases NEC,B,Infectious diseases
1.0,6.0,2005,B81,Other intestinal helminthiases NEC,B,Infectious diseases
2.0,0.5,2006,B81,Other intestinal helminthiases NEC,B,Infectious diseases
1.0,5.0,2007,B81,Other intestinal helminthiases NEC,B,Infectious diseases
2.0,3.0,2009,B81,Other intestinal helminthiases NEC,B,Infectious diseases
2.0,0.0,2010,B81,Other intestinal helminthiases NEC,B,Infectious diseases
3.0,5.0,2011,B81,Other intestinal helminthiases NEC,B,Infectious diseases
3.0,3.3,2012,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
1.0,3.0,2013,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
2.0,3.0,2014,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
2.0,0.0,2015,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
2.0,2.0,2016,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
2.0,1.0,2017,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
1.0,,2019,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
1.0,0.0,2020,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
1.0,,2021,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
1.0,2.0,2023,B81,"Other intestinal helminthiases, not elsewhere classified",B,Infectious diseases
16.0,2.2,1998,B82,Unspecified intestinal parasitism,B,Infectious diseases
16.0,4.3,1999,B82,Unspecified intestinal parasitism,B,Infectious diseases
14.0,5.0,2000,B82,Unspecified intestinal parasitism,B,Infectious diseases
20.0,7.9,2001,B82,Unspecified intestinal parasitism,B,Infectious diseases
16.0,2.0,2002,B82,Unspecified intestinal parasitism,B,Infectious diseases
24.0,4.0,2003,B82,Unspecified intestinal parasitism,B,Infectious diseases
19.0,5.2,2004,B82,Unspecified intestinal parasitism,B,Infectious diseases
21.0,2.8,2005,B82,Unspecified intestinal parasitism,B,Infectious diseases
27.0,2.1,2006,B82,Unspecified intestinal parasitism,B,Infectious diseases
26.0,9.5,2007,B82,Unspecified intestinal parasitism,B,Infectious diseases
33.0,2.0,2008,B82,Unspecified intestinal parasitism,B,Infectious diseases
42.0,2.2,2009,B82,Unspecified intestinal parasitism,B,Infectious diseases
48.0,3.4,2010,B82,Unspecified intestinal parasitism,B,Infectious diseases
48.0,2.8,2011,B82,Unspecified intestinal parasitism,B,Infectious diseases
49.0,1.9,2012,B82,Unspecified intestinal parasitism,B,Infectious diseases
74.0,2.1,2013,B82,Unspecified intestinal parasitism,B,Infectious diseases
72.0,2.0,2014,B82,Unspecified intestinal parasitism,B,Infectious diseases
66.0,2.0,2015,B82,Unspecified intestinal parasitism,B,Infectious diseases
68.0,3.0,2016,B82,Unspecified intestinal parasitism,B,Infectious diseases
97.0,2.0,2017,B82,Unspecified intestinal parasitism,B,Infectious diseases
94.0,1.0,2018,B82,Unspecified intestinal parasitism,B,Infectious diseases
98.0,1.0,2019,B82,Unspecified intestinal parasitism,B,Infectious diseases
63.0,2.0,2020,B82,Unspecified intestinal parasitism,B,Infectious diseases
75.0,1.0,2021,B82,Unspecified intestinal parasitism,B,Infectious diseases
58.0,1.7,2022,B82,Unspecified intestinal parasitism,B,Infectious diseases
61.0,1.0,2023,B82,Unspecified intestinal parasitism,B,Infectious diseases
11.0,2.4,1998,B83,Other helminthiases,B,Infectious diseases
20.0,2.4,1999,B83,Other helminthiases,B,Infectious diseases
17.0,3.3,2000,B83,Other helminthiases,B,Infectious diseases
11.0,1.8,2001,B83,Other helminthiases,B,Infectious diseases
10.0,1.0,2002,B83,Other helminthiases,B,Infectious diseases
21.0,4.0,2003,B83,Other helminthiases,B,Infectious diseases
16.0,0.8,2004,B83,Other helminthiases,B,Infectious diseases
15.0,2.5,2005,B83,Other helminthiases,B,Infectious diseases
21.0,3.9,2006,B83,Other helminthiases,B,Infectious diseases
20.0,1.7,2007,B83,Other helminthiases,B,Infectious diseases
18.0,2.4,2008,B83,Other helminthiases,B,Infectious diseases
37.0,4.5,2009,B83,Other helminthiases,B,Infectious diseases
25.0,0.7,2010,B83,Other helminthiases,B,Infectious diseases
35.0,1.7,2011,B83,Other helminthiases,B,Infectious diseases
32.0,12.8,2012,B83,Other helminthiases,B,Infectious diseases
38.0,2.1,2013,B83,Other helminthiases,B,Infectious diseases
25.0,2.0,2014,B83,Other helminthiases,B,Infectious diseases
41.0,1.0,2015,B83,Other helminthiases,B,Infectious diseases
33.0,1.0,2016,B83,Other helminthiases,B,Infectious diseases
43.0,1.0,2017,B83,Other helminthiases,B,Infectious diseases
47.0,1.0,2018,B83,Other helminthiases,B,Infectious diseases
35.0,1.0,2019,B83,Other helminthiases,B,Infectious diseases
33.0,1.0,2020,B83,Other helminthiases,B,Infectious diseases
31.0,1.0,2021,B83,Other helminthiases,B,Infectious diseases
42.0,0.7,2022,B83,Other helminthiases,B,Infectious diseases
33.0,1.0,2023,B83,Other helminthiases,B,Infectious diseases
61.0,4.4,1998,B85,Pediculosis and phthiriasis,B,Infectious diseases
78.0,7.8,1999,B85,Pediculosis and phthiriasis,B,Infectious diseases
78.0,5.3,2000,B85,Pediculosis and phthiriasis,B,Infectious diseases
71.0,4.8,2001,B85,Pediculosis and phthiriasis,B,Infectious diseases
106.0,3.0,2002,B85,Pediculosis and phthiriasis,B,Infectious diseases
67.0,6.0,2003,B85,Pediculosis and phthiriasis,B,Infectious diseases
57.0,5.5,2004,B85,Pediculosis and phthiriasis,B,Infectious diseases
51.0,9.1,2005,B85,Pediculosis and phthiriasis,B,Infectious diseases
52.0,6.4,2006,B85,Pediculosis and phthiriasis,B,Infectious diseases
57.0,4.5,2007,B85,Pediculosis and phthiriasis,B,Infectious diseases
45.0,4.4,2008,B85,Pediculosis and phthiriasis,B,Infectious diseases
46.0,4.6,2009,B85,Pediculosis and phthiriasis,B,Infectious diseases
32.0,2.3,2010,B85,Pediculosis and phthiriasis,B,Infectious diseases
28.0,3.7,2011,B85,Pediculosis and phthiriasis,B,Infectious diseases
35.0,2.2,2012,B85,Pediculosis and phthiriasis,B,Infectious diseases
27.0,7.6,2013,B85,Pediculosis and phthiriasis,B,Infectious diseases
38.0,2.0,2014,B85,Pediculosis and phthiriasis,B,Infectious diseases
35.0,4.0,2015,B85,Pediculosis and phthiriasis,B,Infectious diseases
21.0,3.0,2016,B85,Pediculosis and phthiriasis,B,Infectious diseases
29.0,3.0,2017,B85,Pediculosis and phthiriasis,B,Infectious diseases
25.0,8.0,2018,B85,Pediculosis and phthiriasis,B,Infectious diseases
29.0,6.0,2019,B85,Pediculosis and phthiriasis,B,Infectious diseases
25.0,5.0,2020,B85,Pediculosis and phthiriasis,B,Infectious diseases
10.0,23.0,2021,B85,Pediculosis and phthiriasis,B,Infectious diseases
24.0,9.2,2022,B85,Pediculosis and phthiriasis,B,Infectious diseases
20.0,4.0,2023,B85,Pediculosis and phthiriasis,B,Infectious diseases
426.0,5.5,1998,B86,Scabies,B,Infectious diseases
454.0,5.1,1999,B86,Scabies,B,Infectious diseases
443.0,6.5,2000,B86,Scabies,B,Infectious diseases
411.0,6.2,2001,B86,Scabies,B,Infectious diseases
353.0,8.3,2002,B86,Scabies,B,Infectious diseases
265.0,8.0,2003,B86,Scabies,B,Infectious diseases
261.0,10.0,2004,B86,Scabies,B,Infectious diseases
260.0,6.4,2005,B86,Scabies,B,Infectious diseases
209.0,7.7,2006,B86,Scabies,B,Infectious diseases
189.0,8.2,2007,B86,Scabies,B,Infectious diseases
192.0,6.4,2008,B86,Scabies,B,Infectious diseases
157.0,9.0,2009,B86,Scabies,B,Infectious diseases
145.0,9.5,2010,B86,Scabies,B,Infectious diseases
148.0,6.0,2011,B86,Scabies,B,Infectious diseases
141.0,6.0,2012,B86,Scabies,B,Infectious diseases
141.0,6.8,2013,B86,Scabies,B,Infectious diseases
139.0,7.0,2014,B86,Scabies,B,Infectious diseases
118.0,7.0,2015,B86,Scabies,B,Infectious diseases
155.0,8.0,2016,B86,Scabies,B,Infectious diseases
184.0,6.0,2017,B86,Scabies,B,Infectious diseases
188.0,7.0,2018,B86,Scabies,B,Infectious diseases
212.0,6.0,2019,B86,Scabies,B,Infectious diseases
147.0,5.0,2020,B86,Scabies,B,Infectious diseases
174.0,5.0,2021,B86,Scabies,B,Infectious diseases
217.0,4.6,2022,B86,Scabies,B,Infectious diseases
371.0,5.0,2023,B86,Scabies,B,Infectious diseases
10.0,3.2,1998,B87,Myiasis,B,Infectious diseases
6.0,3.0,1999,B87,Myiasis,B,Infectious diseases
9.0,1.9,2000,B87,Myiasis,B,Infectious diseases
8.0,13.4,2001,B87,Myiasis,B,Infectious diseases
8.0,10.7,2002,B87,Myiasis,B,Infectious diseases
8.0,39.0,2003,B87,Myiasis,B,Infectious diseases
6.0,1.0,2004,B87,Myiasis,B,Infectious diseases
12.0,1.0,2005,B87,Myiasis,B,Infectious diseases
14.0,4.9,2006,B87,Myiasis,B,Infectious diseases
12.0,6.5,2007,B87,Myiasis,B,Infectious diseases
17.0,3.1,2008,B87,Myiasis,B,Infectious diseases
12.0,3.2,2009,B87,Myiasis,B,Infectious diseases
19.0,7.1,2010,B87,Myiasis,B,Infectious diseases
10.0,4.6,2011,B87,Myiasis,B,Infectious diseases
16.0,2.9,2012,B87,Myiasis,B,Infectious diseases
16.0,6.4,2013,B87,Myiasis,B,Infectious diseases
19.0,1.0,2014,B87,Myiasis,B,Infectious diseases
10.0,1.0,2015,B87,Myiasis,B,Infectious diseases
17.0,3.0,2016,B87,Myiasis,B,Infectious diseases
13.0,3.0,2017,B87,Myiasis,B,Infectious diseases
30.0,11.0,2018,B87,Myiasis,B,Infectious diseases
25.0,4.0,2019,B87,Myiasis,B,Infectious diseases
27.0,4.0,2020,B87,Myiasis,B,Infectious diseases
21.0,8.0,2021,B87,Myiasis,B,Infectious diseases
39.0,8.2,2022,B87,Myiasis,B,Infectious diseases
33.0,4.0,2023,B87,Myiasis,B,Infectious diseases
13.0,0.0,1998,B88,Other infestations,B,Infectious diseases
11.0,3.2,1999,B88,Other infestations,B,Infectious diseases
13.0,0.8,2000,B88,Other infestations,B,Infectious diseases
19.0,17.6,2001,B88,Other infestations,B,Infectious diseases
13.0,16.2,2002,B88,Other infestations,B,Infectious diseases
15.0,2.0,2003,B88,Other infestations,B,Infectious diseases
8.0,0.0,2004,B88,Other infestations,B,Infectious diseases
12.0,8.0,2005,B88,Other infestations,B,Infectious diseases
12.0,0.0,2006,B88,Other infestations,B,Infectious diseases
8.0,4.0,2007,B88,Other infestations,B,Infectious diseases
6.0,1.0,2008,B88,Other infestations,B,Infectious diseases
12.0,2.5,2009,B88,Other infestations,B,Infectious diseases
10.0,0.5,2010,B88,Other infestations,B,Infectious diseases
29.0,0.5,2011,B88,Other infestations,B,Infectious diseases
29.0,8.7,2012,B88,Other infestations,B,Infectious diseases
25.0,1.1,2013,B88,Other infestations,B,Infectious diseases
21.0,3.0,2014,B88,Other infestations,B,Infectious diseases
15.0,16.0,2015,B88,Other infestations,B,Infectious diseases
12.0,36.0,2016,B88,Other infestations,B,Infectious diseases
13.0,2.0,2017,B88,Other infestations,B,Infectious diseases
16.0,6.0,2018,B88,Other infestations,B,Infectious diseases
13.0,4.0,2019,B88,Other infestations,B,Infectious diseases
8.0,3.0,2020,B88,Other infestations,B,Infectious diseases
12.0,3.0,2021,B88,Other infestations,B,Infectious diseases
17.0,8.7,2022,B88,Other infestations,B,Infectious diseases
31.0,5.0,2023,B88,Other infestations,B,Infectious diseases
4.0,3.3,1998,B89,Unspecified parasitic disease,B,Infectious diseases
6.0,4.0,1999,B89,Unspecified parasitic disease,B,Infectious diseases
7.0,3.5,2000,B89,Unspecified parasitic disease,B,Infectious diseases
2.0,3.0,2001,B89,Unspecified parasitic disease,B,Infectious diseases
1.0,0.0,2002,B89,Unspecified parasitic disease,B,Infectious diseases
1.0,29.0,2003,B89,Unspecified parasitic disease,B,Infectious diseases
2.0,2.7,2004,B89,Unspecified parasitic disease,B,Infectious diseases
10.0,4.3,2005,B89,Unspecified parasitic disease,B,Infectious diseases
4.0,3.8,2006,B89,Unspecified parasitic disease,B,Infectious diseases
6.0,4.4,2007,B89,Unspecified parasitic disease,B,Infectious diseases
4.0,6.3,2008,B89,Unspecified parasitic disease,B,Infectious diseases
6.0,2.3,2009,B89,Unspecified parasitic disease,B,Infectious diseases
3.0,7.0,2010,B89,Unspecified parasitic disease,B,Infectious diseases
6.0,6.2,2011,B89,Unspecified parasitic disease,B,Infectious diseases
4.0,2.0,2012,B89,Unspecified parasitic disease,B,Infectious diseases
4.0,4.6,2013,B89,Unspecified parasitic disease,B,Infectious diseases
4.0,2.0,2014,B89,Unspecified parasitic disease,B,Infectious diseases
2.0,8.0,2015,B89,Unspecified parasitic disease,B,Infectious diseases
5.0,2.0,2016,B89,Unspecified parasitic disease,B,Infectious diseases
3.0,5.0,2017,B89,Unspecified parasitic disease,B,Infectious diseases
8.0,2.0,2018,B89,Unspecified parasitic disease,B,Infectious diseases
5.0,1.0,2019,B89,Unspecified parasitic disease,B,Infectious diseases
2.0,2.0,2020,B89,Unspecified parasitic disease,B,Infectious diseases
2.0,2.0,2021,B89,Unspecified parasitic disease,B,Infectious diseases
3.0,0.0,2022,B89,Unspecified parasitic disease,B,Infectious diseases
8.0,0.0,2023,B89,Unspecified parasitic disease,B,Infectious diseases
22.0,8.7,1998,B90,Sequelae of tuberculosis,B,Infectious diseases
5.0,12.5,1999,B90,Sequelae of tuberculosis,B,Infectious diseases
10.0,11.8,2000,B90,Sequelae of tuberculosis,B,Infectious diseases
4.0,6.5,2001,B90,Sequelae of tuberculosis,B,Infectious diseases
5.0,1.5,2002,B90,Sequelae of tuberculosis,B,Infectious diseases
8.0,12.0,2003,B90,Sequelae of tuberculosis,B,Infectious diseases
1.0,0.0,2007,B90,Sequelae of tuberculosis,B,Infectious diseases
1.0,1.0,2008,B90,Sequelae of tuberculosis,B,Infectious diseases
1.0,,2014,B90,Sequelae of tuberculosis,B,Infectious diseases
16.0,3.3,1998,B91,Sequelae of poliomyelitis,B,Infectious diseases
12.0,8.6,1999,B91,Sequelae of poliomyelitis,B,Infectious diseases
10.0,10.0,2000,B91,Sequelae of poliomyelitis,B,Infectious diseases
10.0,4.2,2001,B91,Sequelae of poliomyelitis,B,Infectious diseases
3.0,6.0,2002,B91,Sequelae of poliomyelitis,B,Infectious diseases
10.0,8.0,2003,B91,Sequelae of poliomyelitis,B,Infectious diseases
6.0,9.4,2004,B91,Sequelae of poliomyelitis,B,Infectious diseases
2.0,19.0,2005,B91,Sequelae of poliomyelitis,B,Infectious diseases
1.0,0.0,2007,B91,Sequelae of poliomyelitis,B,Infectious diseases
4.0,14.3,2008,B91,Sequelae of poliomyelitis,B,Infectious diseases
1.0,34.0,2011,B91,Sequelae of poliomyelitis,B,Infectious diseases
1.0,28.0,2015,B91,Sequelae of poliomyelitis,B,Infectious diseases
1.0,6.0,2016,B91,Sequelae of poliomyelitis,B,Infectious diseases
4.0,4.7,1998,B94,Sequelae of oth and unspec infectious and parasitic dis,B,Infectious diseases
6.0,11.0,1999,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
5.0,2.5,2000,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
9.0,36.0,2001,B94,Sequelae of oth and unspec infectious and parasitic dis,B,Infectious diseases
4.0,4.8,2002,B94,Sequelae of oth and unspec infectious and parasitic dis,B,Infectious diseases
4.0,3.0,2003,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
1.0,1.0,2004,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
1.0,0.0,2005,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
4.0,2.5,2006,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
4.0,1.8,2007,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
3.0,13.5,2008,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
2.0,172.0,2010,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
1.0,28.0,2016,B94,Sequelae of other and unspecified infectious and parasitic diseases,B,Infectious diseases
91.0,19.0,1998,B95,Strep and staph as cause of dis classified other chapte,B,Infectious diseases
88.0,16.3,1999,B95,Strep and staph as cause of dis classified other chapte,B,Infectious diseases
96.0,15.6,2000,B95,Strep and staph as cause of dis classified other chapte,B,Infectious diseases
105.0,20.2,2001,B95,Strep and staph as cause of dis classified other chapte,B,Infectious diseases
63.0,19.0,2002,B95,Strep and staph as cause of dis classified other chapte,B,Infectious diseases
69.0,14.0,2003,B95,Streptococcus and staphylococcus as cause of diseases classified to other chapters,B,Infectious diseases
59.0,7.1,2004,B95,Streptococcus and staphylococcus as cause of diseases classified to other chapters,B,Infectious diseases
27.0,20.1,2005,B95,Streptococcus and staphylococcus as cause of diseases classified to other chapters,B,Infectious diseases
25.0,22.8,2006,B95,Streptococcus and staphylococcus as cause of diseases classified to other chapters,B,Infectious diseases
13.0,19.2,2007,B95,Streptococcus and staphylococcus as cause of diseases classified to other chapters,B,Infectious diseases
27.0,16.2,2008,B95,Streptococcus and staphylococcus as cause of diseases classified to other chapters,B,Infectious diseases
12.0,11.3,2009,B95,Strepto'cus & staphyl'cus as cause of diseases classified to other chapters,B,Infectious diseases
2.0,2.0,2010,B95,Strepto'cus & staphyl'cus as cause of diseases classified to other chapters,B,Infectious diseases
16.0,14.5,2011,B95,Strepto'cus & staphyl'cus as cause of diseases classified to other chapters,B,Infectious diseases
4.0,46.4,2012,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
5.0,44.8,2013,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
7.0,22.0,2014,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
13.0,18.0,2015,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
13.0,27.0,2016,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
0.0,0.0,2017,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
2.0,154.0,2018,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
1.0,,2019,B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,B,Infectious diseases
